Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Josh Smith,TOT,55,880,18.7,5.1,7.2,19.7,.364,2.3,8.1,.287,2.1,3.8,.552,2.9,8.0,1.9,2.7,4.3,6.7,88,103
Josh Smith,LAC,32,459,19.8,4.6,7.5,19.7,.383,2.0,6.3,.310,2.7,4.6,.595,3.6,10.0,2.0,3.7,4.5,6.8,90,99
Josh Smith,HOU,23,421,17.6,5.6,6.8,19.7,.343,2.7,9.9,.271,1.4,2.9,.480,2.1,5.7,1.9,1.5,4.2,6.5,86,109
Russ Smith,MEM,15,66,17.9,8.6,5.5,17.2,.318,0.8,3.9,.200,6.2,10.1,.615,0.8,6.2,3.9,0.8,5.5,3.9,83,104
Tony Snell,CHI,64,1301,13.0,2.4,4.9,13.1,.372,2.2,6.0,.361,1.2,1.3,.909,0.7,6.9,0.6,0.7,2.0,3.9,93,109
Marreese Speights,GSW,72,832,29.7,3.5,11.4,26.5,.432,1.4,3.6,.387,5.5,6.6,.825,4.5,9.4,1.1,2.0,3.8,6.8,102,103
Tiago Splitter,ATL,36,579,17.2,2.6,6.9,13.2,.523,0.0,0.2,.000,3.3,4.1,.813,3.8,6.4,1.7,1.0,2.0,6.1,113,102
Nik Stauskas,PHI,73,1809,16.7,3.7,5.7,14.8,.385,2.9,8.8,.326,2.5,3.2,.771,0.6,4.3,1.2,0.5,2.5,3.1,98,113
Lance Stephenson,TOT,69,1372,21.2,4.9,8.4,17.5,.481,1.1,2.9,.385,3.2,4.1,.784,1.5,6.8,1.6,0.3,3.5,5.0,103,107
Lance Stephenson,LAC,43,680,15.0,4.4,6.0,12.2,.494,1.4,3.5,.404,1.5,2.2,.700,1.4,6.6,1.8,0.2,3.5,5.8,100,105
Lance Stephenson,MEM,26,692,27.4,5.4,10.9,22.9,.474,0.8,2.3,.355,4.9,6.0,.815,1.6,7.0,1.4,0.4,3.4,4.2,105,109
Alex Stepheson,TOT,8,73,15.4,1.4,6.3,18.9,.333,0.0,0.0,,2.8,8.4,.333,13.3,6.3,0.7,3.5,0.0,8.4,101,107
Alex Stepheson,LAC,4,12,8.4,0.0,4.2,4.2,1.000,0.0,0.0,,0.0,8.4,.000,4.2,4.2,0.0,8.4,0.0,16.7,113,101
Alex Stepheson,MEM,4,61,16.9,1.7,6.7,21.9,.308,0.0,0.0,,3.4,8.4,.400,15.2,6.7,0.8,2.5,0.0,6.7,101,108
Jarnell Stokes,TOT,7,18,20.0,2.9,8.6,14.3,.600,0.0,0.0,,2.9,5.7,.500,2.9,8.6,2.9,0.0,0.0,2.9,131,103
Jarnell Stokes,MEM,2,4,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,12.9,12.9,0.0,0.0,0.0,0.0,214,109
Jarnell Stokes,MIA,5,14,25.6,3.7,11.0,18.3,.600,0.0,0.0,,3.7,7.3,.500,0.0,7.3,3.7,0.0,0.0,3.7,126,101
Amar'e Stoudemire,MIA,52,762,20.2,1.8,8.4,14.9,.566,0.0,0.0,,3.4,4.5,.746,4.4,10.6,1.2,2.8,3.2,6.2,111,101
Rodney Stuckey,IND,58,1275,20.1,5.5,7.1,17.3,.413,0.8,3.2,.241,5.1,6.2,.829,0.7,5.3,1.7,0.3,3.0,3.0,101,105
Jared Sullinger,BOS,81,1915,21.2,4.8,8.9,20.5,.435,0.7,2.6,.282,2.6,4.1,.640,4.9,12.2,1.9,1.2,2.6,5.3,103,100
Edy Tavares,ATL,11,73,16.9,2.0,7.4,12.9,.579,0.0,0.0,,2.0,5.4,.375,4.7,9.5,0.7,4.1,3.4,5.4,101,99
Jeff Teague,ATL,79,2255,27.2,10.3,9.5,21.7,.439,2.4,6.0,.400,5.7,6.8,.837,0.7,4.0,2.1,0.5,4.8,3.7,105,104
Mirza Teletović,PHO,79,1686,27.9,2.6,9.6,22.5,.427,5.2,13.3,.393,3.5,4.5,.774,1.6,7.1,0.9,0.6,2.4,4.6,111,110
Garrett Temple,WAS,80,1951,14.5,3.5,5.0,12.6,.398,2.2,6.4,.345,2.3,3.1,.728,0.9,4.4,1.7,0.4,1.6,4.9,104,108
Jason Terry,HOU,72,1258,16.5,4.0,5.9,14.7,.402,3.6,10.2,.356,1.1,1.3,.818,0.5,2.5,1.8,0.4,1.9,3.6,108,112
Isaiah Thomas,BOS,82,2644,33.6,9.4,10.9,25.5,.428,3.1,8.6,.359,8.7,10.0,.871,0.8,3.6,1.7,0.2,4.1,3.1,113,107
Lance Thomas,NYK,59,1313,18.9,2.1,6.6,15.0,.442,1.7,4.3,.404,4.0,4.7,.857,1.3,3.8,0.9,0.3,2.2,4.3,107,112
Hollis Thompson,PHI,77,2154,17.2,2.3,6.1,15.5,.397,3.4,8.9,.380,1.6,2.2,.719,1.2,5.0,0.8,0.5,1.7,4.3,101,113
Jason Thompson,TOT,47,471,15.7,3.1,5.6,11.5,.481,0.5,1.6,.333,4.1,5.8,.704,3.4,10.9,1.3,2.1,1.6,8.6,119,102
Jason Thompson,GSW,28,179,16.2,5.1,5.4,11.3,.476,0.0,0.0,,5.4,8.6,.625,2.7,11.9,1.1,2.2,1.9,10.8,116,101
Jason Thompson,TOR,19,292,15.4,1.8,5.7,11.7,.485,0.9,2.7,.333,3.2,3.9,.818,3.9,10.3,1.4,2.1,1.4,7.1,121,103
Klay Thompson,GSW,80,2666,32.1,3.0,11.8,25.1,.470,5.0,11.8,.425,3.5,4.0,.873,0.6,4.9,1.1,0.9,2.5,2.8,112,107
Tristan Thompson,CLE,82,2269,14.6,1.4,5.6,9.5,.588,0.0,0.0,,3.4,5.5,.616,6.1,10.7,0.9,1.2,1.4,4.6,130,104
Marcus Thornton,TOT,61,1109,26.1,3.8,9.6,24.0,.399,4.0,12.0,.337,3.0,3.5,.848,1.7,5.0,2.1,0.2,2.3,4.0,104,110
Marcus Thornton,HOU,47,885,26.2,3.7,9.7,24.2,.400,4.1,12.0,.338,2.8,3.2,.879,1.7,4.7,1.9,0.2,2.2,4.1,105,111
Marcus Thornton,WAS,14,224,25.7,4.1,9.1,23.3,.393,3.9,11.8,.333,3.5,4.6,.762,1.5,6.1,2.8,0.2,2.4,3.7,101,105
Anthony Tolliver,DET,72,1341,14.4,2.0,4.8,12.5,.386,3.7,10.2,.360,1.1,1.8,.617,1.5,7.2,1.0,0.6,1.1,3.2,113,107
Axel Toupane,DEN,21,305,12.5,2.5,4.1,11.5,.357,2.1,6.6,.325,2.1,2.8,.765,1.3,3.8,1.2,1.0,1.0,6.6,106,111
Karl-Anthony Towns,MIN,82,2627,28.8,3.1,12.0,22.1,.542,0.6,1.7,.341,4.3,5.3,.811,4.4,12.1,1.1,2.6,3.5,4.7,112,106
P.J. Tucker,PHO,82,2540,12.5,3.4,4.6,11.2,.411,1.3,4.0,.330,2.0,2.7,.746,3.2,6.7,2.0,0.4,2.1,3.9,105,109
Evan Turner,BOS,81,2271,18.3,7.7,7.4,16.2,.456,0.4,1.8,.241,3.2,3.8,.827,1.1,7.4,1.7,0.6,3.6,3.0,102,104
Myles Turner,IND,60,1367,22.5,1.5,9.6,19.3,.498,0.1,0.5,.214,3.2,4.4,.727,2.5,9.6,0.9,3.1,2.4,5.7,103,101
Beno Udrih,TOT,44,707,14.9,8.4,6.2,14.4,.434,1.1,3.2,.341,1.3,1.5,.900,0.6,4.6,1.0,0.1,3.8,3.7,97,109
Beno Udrih,MEM,8,120,20.2,11.2,8.6,19.7,.435,1.7,4.7,.364,1.3,1.3,1.000,0.9,3.0,1.3,0.4,4.7,4.7,99,112
Beno Udrih,MIA,36,587,13.8,7.9,5.8,13.3,.434,1.0,2.9,.333,1.3,1.5,.882,0.5,5.0,1.0,0.0,3.7,3.5,96,108
Jonas Valančiūnas,TOR,60,1557,25.5,1.4,10.1,17.8,.565,0.0,0.0,,5.4,7.1,.761,6.1,12.0,0.8,2.7,2.8,5.2,120,102
Anderson Varejão,TOT,53,496,14.0,3.5,5.4,12.6,.427,0.0,0.1,.000,3.2,5.1,.640,3.7,10.5,1.6,1.0,2.2,7.1,103,102
Anderson Varejão,CLE,31,310,13.3,3.3,5.3,12.6,.421,0.0,0.2,.000,2.7,3.5,.762,4.0,11.1,1.8,0.8,2.7,5.8,100,102
Anderson Varejão,GSW,22,186,15.1,3.9,5.5,12.5,.438,0.0,0.0,,4.2,7.5,.552,3.4,9.6,1.3,1.3,1.6,9.1,108,103
Greivis Vásquez,MIL,23,460,14.4,10.1,5.0,15.3,.326,2.0,8.1,.247,2.4,2.9,.846,0.6,4.7,1.1,0.0,4.4,4.7,90,113
Rashad Vaughn,MIL,70,1001,11.0,2.0,4.1,13.5,.305,2.2,7.5,.293,0.6,0.8,.800,0.6,3.9,1.5,0.8,1.4,3.7,83,112
Charlie Villanueva,DAL,62,665,24.4,1.8,9.6,25.0,.382,3.6,13.2,.273,1.7,1.8,.917,1.8,9.8,1.4,1.1,2.4,5.4,92,105
Noah Vonleh,POR,78,1174,12.1,1.3,5.0,11.8,.421,0.5,2.0,.239,1.6,2.2,.745,3.9,9.1,1.2,1.1,2.1,6.5,98,107
Nikola Vučević,ORL,65,2037,29.0,4.4,13.1,25.7,.510,0.0,0.2,.222,2.8,3.7,.753,4.3,9.9,1.3,1.7,3.0,4.2,106,105
Sasha Vujačić,NYK,61,908,16.8,4.8,6.0,15.7,.383,2.9,8.1,.364,1.8,2.2,.821,1.5,7.0,1.9,0.3,2.5,4.7,101,107
Dwyane Wade,MIA,74,2258,32.0,7.8,12.3,26.9,.456,0.2,1.0,.159,7.3,9.2,.793,1.9,5.0,1.8,1.0,4.6,2.6,103,106
Dion Waiters,OKC,78,2152,17.6,3.6,6.5,16.3,.399,2.0,5.5,.358,2.6,3.6,.713,0.8,3.8,1.9,0.3,2.8,3.3,99,108
Kemba Walker,CHO,81,2885,29.4,7.3,9.9,23.1,.427,3.2,8.5,.371,6.5,7.6,.847,1.0,5.2,2.2,0.7,3.0,1.9,112,105
John Wall,WAS,77,2784,26.8,13.8,10.0,23.6,.424,2.0,5.7,.351,4.8,6.0,.791,0.7,5.9,2.5,1.0,5.6,2.8,102,104
T.J. Warren,PHO,47,1070,23.4,2.0,10.1,20.1,.501,1.3,3.2,.400,2.0,2.9,.703,2.6,4.1,1.7,0.7,1.5,4.3,112,110
C.J. Watson,ORL,33,656,10.8,6.7,3.6,10.4,.343,1.1,3.7,.292,2.6,3.0,.872,0.8,4.3,1.4,0.4,1.9,3.7,102,110
Briante Weber,TOT,7,169,9.4,6.4,4.3,11.9,.359,0.0,1.5,.000,0.9,1.2,.750,2.4,5.2,2.7,0.9,2.7,3.7,88,107
Briante Weber,MEM,6,166,9.0,6.2,4.0,11.8,.342,0.0,1.6,.000,0.9,1.2,.750,2.5,5.0,2.8,0.9,2.8,3.4,85,107
Briante Weber,MIA,1,3,34.2,17.1,17.1,17.1,1.000,0.0,0.0,,0.0,0.0,,0.0,17.1,0.0,0.0,0.0,17.1,203,103
Sonny Weems,TOT,43,499,10.5,4.8,4.1,10.7,.382,1.5,4.0,.366,0.8,1.5,.533,0.7,4.5,1.0,0.1,4.0,4.6,82,113
Sonny Weems,PHO,36,421,10.4,5.4,4.1,10.3,.393,1.5,3.7,.406,0.8,1.5,.538,0.7,4.1,1.2,0.1,4.3,4.6,84,112
Sonny Weems,PHI,7,78,10.7,1.3,4.4,13.2,.333,1.3,5.7,.222,0.6,1.3,.500,0.6,6.9,0.0,0.0,2.5,4.4,71,114
David West,SAS,78,1404,20.2,5.2,8.9,16.3,.545,0.1,0.3,.429,2.3,2.9,.788,2.6,8.6,1.6,2.0,2.5,5.2,114,98
Russell Westbrook,OKC,80,2750,33.9,15.1,11.8,26.1,.454,1.8,6.2,.296,8.4,10.3,.812,2.6,8.7,2.9,0.4,6.2,3.6,115,103
Hassan Whiteside,MIA,73,2125,25.1,0.7,10.0,16.5,.606,0.0,0.0,,5.2,7.9,.650,5.7,15.1,1.1,6.5,3.3,4.9,117,95
Shayne Whittington,IND,7,41,13.3,3.6,6.1,13.3,.455,0.0,2.4,.000,1.2,2.4,.500,6.1,8.5,1.2,1.2,6.1,8.5,84,103
Andrew Wiggins,MIN,81,2845,29.7,2.9,10.5,22.9,.459,1.0,3.4,.300,7.6,10.0,.761,1.9,3.3,1.4,0.8,3.2,2.9,106,113
C.J. Wilcox,LAC,23,167,21.0,3.0,7.8,19.8,.394,2.7,6.9,.391,2.7,3.6,.750,0.3,3.3,3.0,0.6,0.6,4.5,103,104
Alan Williams,PHO,10,68,20.8,3.6,7.2,17.2,.417,0.0,0.0,,6.4,10.0,.643,10.0,17.2,2.9,3.6,4.3,10.7,103,97
Deron Williams,DAL,65,2106,22.2,9.1,7.8,18.7,.414,2.3,6.8,.344,4.3,5.0,.869,0.5,4.1,1.5,0.3,3.6,3.7,105,109
Derrick Williams,NYK,80,1435,26.7,2.7,9.1,20.2,.450,1.6,5.4,.293,6.9,9.2,.758,1.7,8.9,1.0,0.3,2.2,2.5,110,108
Elliot Williams,MEM,5,45,9.1,4.6,2.3,11.4,.200,1.1,4.6,.250,3.4,4.6,.750,1.1,3.4,0.0,0.0,1.1,2.3,86,115
Lou Williams,LAL,67,1907,27.1,4.4,7.5,18.2,.408,2.9,8.4,.344,9.3,11.2,.830,0.8,3.6,1.6,0.5,2.8,2.8,115,114
Marvin Williams,CHO,81,2338,20.3,2.4,7.3,16.0,.452,3.3,8.1,.402,2.6,3.1,.833,2.7,8.5,1.2,1.7,1.3,2.9,118,104
Mo Williams,CLE,41,748,23.3,6.7,9.1,20.8,.437,2.5,7.0,.353,2.6,2.9,.905,0.4,4.5,1.0,0.3,3.9,4.1,102,108
Justise Winslow,MIA,78,2232,11.5,2.7,4.5,10.6,.422,0.7,2.7,.276,1.8,2.7,.684,1.9,7.4,1.6,0.6,2.2,4.2,97,105
Jeff Withey,UTA,51,658,17.4,1.6,7.0,13.0,.537,0.0,0.2,.000,3.4,4.7,.729,4.5,9.4,1.7,4.2,2.2,6.0,115,99
Christian Wood,PHI,17,145,20.6,1.0,7.4,17.9,.415,1.4,3.7,.364,4.4,7.1,.619,4.4,8.4,1.7,2.4,0.7,3.7,107,107
Metta World Peace,LAL,35,590,15.0,2.3,4.7,15.1,.311,2.2,7.1,.310,3.4,4.9,.702,1.6,6.0,1.9,0.9,1.3,5.7,95,111
Brandan Wright,MEM,12,212,20.1,1.5,8.5,12.6,.673,0.0,0.0,,3.2,5.8,.542,3.4,7.0,1.2,3.6,2.4,5.1,119,106
Delon Wright,TOR,27,229,23.2,7.0,8.1,18.1,.450,1.1,2.9,.385,5.9,7.9,.743,1.8,6.5,1.8,0.7,3.6,1.6,109,106
Tony Wroten,PHI,8,144,22.8,6.8,7.5,22.1,.338,1.0,5.8,.176,6.8,12.6,.541,0.7,6.5,1.0,0.0,9.9,3.7,70,112
James Young,BOS,29,199,7.1,2.2,2.7,8.8,.306,1.5,6.4,.231,0.2,1.0,.250,1.0,5.4,1.5,0.2,1.2,4.2,84,106
Joe Young,IND,41,384,19.9,8.4,8.0,21.9,.367,1.3,5.9,.217,2.6,3.2,.800,0.8,5.7,1.9,0.0,4.3,3.9,88,105
Nick Young,LAL,54,1033,19.1,1.7,6.1,18.1,.339,3.7,11.5,.325,3.1,3.7,.829,0.7,4.0,1.1,0.3,1.5,2.4,98,115
Thaddeus Young,BRK,73,2407,23.1,2.8,10.4,20.2,.514,0.1,0.6,.233,2.2,3.4,.644,3.7,10.1,2.3,0.8,2.8,3.8,104,107
Cody Zeller,CHO,73,1774,18.0,2.0,6.5,12.4,.529,0.0,0.3,.100,4.9,6.6,.754,3.9,9.0,1.6,1.8,1.9,5.8,119,102
Tyler Zeller,BOS,60,710,25.0,2.0,9.5,19.9,.476,0.0,0.0,,6.0,7.4,.815,4.3,8.0,0.7,1.5,3.2,6.7,106,105
