Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Anthony Tolliver,MIN,65,1079,14.5,2.0,4.4,11.5,.382,3.6,9.5,.377,2.1,2.7,.783,0.7,7.2,0.8,0.9,1.6,4.0,110,115
Karl-Anthony Towns,MIN,77,2545,35.4,4.9,12.8,24.7,.518,2.7,6.7,.400,7.1,8.5,.836,5.0,13.0,1.3,2.4,4.5,5.5,118,108
Gary Trent,POR,15,111,17.5,2.2,7.0,21.8,.320,2.2,9.2,.238,1.3,3.1,.429,0.4,4.4,0.4,0.9,1.7,1.7,81,115
Allonzo Trier,NYK,64,1459,23.0,3.9,7.7,17.1,.448,1.7,4.4,.394,5.9,7.4,.803,1.0,5.5,0.9,0.5,3.8,3.9,104,116
P.J. Tucker,HOU,82,2802,10.5,1.7,3.6,9.2,.396,2.6,6.8,.377,0.7,1.0,.695,2.1,6.3,2.3,0.7,1.1,4.4,114,110
Evan Turner,POR,73,1605,14.9,8.5,6.2,13.4,.460,0.3,1.6,.212,2.3,3.2,.708,1.1,8.8,1.0,0.5,3.4,3.3,105,111
Myles Turner,IND,74,2119,22.7,2.7,8.8,18.0,.487,1.8,4.5,.388,3.4,4.6,.736,2.3,9.9,1.4,4.6,2.3,4.5,110,101
Ekpe Udoh,UTA,51,320,17.8,4.2,7.5,10.8,.694,0.0,0.0,,2.8,4.5,.633,4.0,9.4,1.5,4.6,1.9,5.4,135,100
Tyler Ulis,CHI,1,1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,122
Jonas Valančiūnas,TOT,49,1091,34.1,3.1,13.5,24.0,.559,0.6,2.1,.292,6.6,8.3,.795,4.7,14.0,0.8,2.4,4.0,6.5,114,104
Jonas Valančiūnas,TOR,30,564,32.6,2.5,12.7,22.0,.575,0.8,2.5,.300,6.5,8.0,.819,4.6,13.8,1.1,2.0,3.3,7.0,121,103
Jonas Valančiūnas,MEM,19,527,35.7,3.9,14.3,26.3,.545,0.5,1.7,.278,6.6,8.6,.769,4.9,14.2,0.6,2.8,4.8,6.0,109,105
Jarred Vanderbilt,DEN,17,69,17.1,2.1,6.4,13.5,.474,0.0,0.7,.000,4.3,7.1,.600,5.0,11.4,4.3,0.7,5.7,5.7,90,101
Fred VanVleet,TOR,64,1760,19.1,8.4,6.7,16.3,.410,3.0,8.1,.378,2.6,3.1,.843,0.6,4.0,1.6,0.5,2.2,3.0,114,110
Noah Vonleh,NYK,68,1722,16.0,3.6,5.8,12.3,.470,1.3,3.8,.336,3.1,4.4,.712,3.2,11.6,1.3,1.4,2.5,4.9,111,111
Nikola Vučević,ORL,80,2510,32.5,6.0,13.7,26.4,.518,1.6,4.5,.364,3.5,4.4,.789,4.4,14.3,1.6,1.7,3.1,3.1,115,103
Dwyane Wade,MIA,72,1885,28.1,7.8,10.8,24.9,.433,2.2,6.8,.330,4.3,6.0,.708,1.8,5.6,1.5,1.0,4.3,3.1,102,109
Moritz Wagner,LAL,43,446,21.6,2.5,7.4,17.8,.415,2.3,8.0,.286,4.5,5.5,.811,1.8,7.1,1.1,1.4,4.1,5.9,96,110
Dion Waiters,MIA,44,1138,22.6,5.2,8.5,20.5,.414,4.7,12.4,.377,0.9,1.9,.500,0.3,4.7,1.2,0.4,2.7,3.1,102,111
Kemba Walker,CHO,82,2863,35.7,8.2,12.4,28.6,.434,4.4,12.4,.356,6.5,7.6,.844,0.9,5.2,1.7,0.6,3.6,2.2,112,114
Lonnie Walker,SAS,17,118,18.6,3.7,6.6,19.0,.348,2.1,5.4,.385,3.3,4.1,.800,0.0,7.0,2.9,1.2,1.7,2.9,93,107
John Wall,WAS,32,1104,28.4,12.0,10.5,23.7,.444,2.2,7.2,.302,5.2,7.5,.697,0.6,4.3,2.1,1.2,5.2,3.0,104,114
Tyrone Wallace,LAC,62,628,16.4,3.2,6.9,16.3,.424,0.3,1.4,.211,2.3,4.3,.526,1.5,6.1,1.6,0.5,2.7,6.2,89,112
Taurean Waller-Prince,ATL,55,1552,22.1,3.5,7.8,17.7,.441,3.7,9.4,.390,2.8,3.5,.819,0.7,5.3,1.6,0.6,3.0,4.2,106,115
Brad Wanamaker,BOS,36,343,19.7,7.9,7.0,14.7,.476,2.2,5.5,.410,3.4,3.9,.857,0.4,5.3,1.7,0.3,2.7,4.8,118,110
T.J. Warren,PHO,43,1360,27.1,2.2,10.4,21.5,.486,2.7,6.3,.428,3.5,4.4,.815,1.1,5.0,1.8,1.0,1.8,4.2,111,116
Julian Washburn,MEM,18,254,7.8,2.7,3.1,9.4,.333,1.0,4.7,.208,0.6,0.8,.750,1.6,6.5,2.5,0.4,1.4,3.1,89,108
Yuta Watanabe,MEM,15,174,11.1,2.3,4.3,14.6,.294,0.6,4.6,.125,2.0,2.9,.700,1.1,7.7,1.1,0.3,1.7,3.1,76,111
Thomas Welsh,DEN,11,36,24.6,6.8,9.6,17.7,.538,4.1,9.6,.429,1.4,2.7,.500,0.0,5.5,0.0,0.0,1.4,4.1,130,115
Russell Westbrook,OKC,73,2630,29.7,13.9,11.2,26.1,.428,2.1,7.3,.290,5.3,8.0,.656,1.9,12.4,2.5,0.6,5.8,4.3,105,103
Derrick White,SAS,67,1728,18.7,7.4,7.3,15.3,.479,1.4,4.0,.338,2.7,3.5,.772,1.0,6.0,1.9,1.3,2.7,4.1,111,110
Okaro White,WAS,3,6,0.0,0.0,0.0,15.8,.000,0.0,15.8,.000,0.0,0.0,,7.9,7.9,0.0,0.0,0.0,0.0,40,118
Hassan Whiteside,MIA,72,1674,25.9,1.6,11.3,19.8,.571,0.1,0.5,.125,3.2,7.1,.449,7.5,16.3,1.3,4.0,2.8,5.6,112,99
Andrew Wiggins,MIN,73,2543,24.9,3.5,9.4,22.8,.412,2.2,6.6,.339,3.9,5.6,.699,1.6,5.1,1.3,0.9,2.6,2.9,100,115
Alan Williams,BRK,5,26,33.0,5.5,14.6,23.8,.615,0.0,1.8,.000,3.7,7.3,.500,7.3,27.5,1.8,0.0,1.8,3.7,128,98
C.J. Williams,MIN,15,128,14.6,4.5,6.4,13.1,.486,1.9,6.0,.313,0.0,0.4,.000,0.4,2.6,2.2,0.0,1.9,6.0,107,115
Johnathan Williams,LAL,24,372,19.6,1.6,8.1,13.8,.591,0.0,0.3,.000,3.4,6.0,.563,6.0,6.4,1.0,0.9,2.0,7.8,120,111
Kenrich Williams,NOP,46,1079,12.0,3.6,4.6,12.0,.384,2.2,6.7,.333,0.6,0.8,.684,2.4,7.1,1.9,0.8,1.6,4.1,105,112
Lou Williams,LAC,75,1993,35.5,9.5,11.5,26.9,.425,2.5,6.9,.361,10.1,11.5,.876,0.9,4.3,1.3,0.3,4.3,1.9,112,114
Marvin Williams,CHO,75,2133,17.2,2.1,6.3,14.9,.422,3.2,8.7,.366,1.5,2.0,.767,1.7,7.5,1.6,1.4,1.1,3.6,112,111
Robert Williams,BOS,32,283,13.8,1.2,6.1,8.7,.706,0.0,0.0,,1.5,2.6,.600,4.6,9.2,1.5,6.8,1.7,6.1,132,100
Troy Williams,SAC,21,312,16.6,1.6,6.6,14.6,.449,2.1,6.6,.318,1.3,2.2,.600,1.8,7.0,1.5,1.2,1.3,5.5,106,111
D.J. Wilson,MIL,48,882,14.8,2.7,5.5,13.2,.414,2.4,6.7,.362,1.4,2.5,.553,2.4,9.3,0.9,1.1,1.7,4.5,106,106
Justise Winslow,MIA,66,1959,20.7,7.0,8.1,18.7,.433,2.4,6.4,.375,2.1,3.4,.628,1.6,7.3,1.8,0.5,3.5,4.4,102,108
Christian Wood,TOT,21,251,31.8,1.5,11.3,21.7,.521,1.7,4.8,.346,7.6,10.4,.732,3.1,12.2,1.3,1.9,3.1,3.1,114,107
Christian Wood,MIL,13,62,27.7,1.5,9.0,18.7,.480,2.2,3.7,.600,7.5,11.2,.667,3.0,12.0,0.0,0.0,2.2,2.2,115,108
Christian Wood,NOP,8,189,33.2,1.5,12.0,22.6,.533,1.5,5.2,.286,7.6,10.1,.756,3.2,12.3,1.7,2.5,3.4,3.4,114,107
Delon Wright,TOT,75,1699,18.7,7.1,6.9,16.0,.434,1.4,4.8,.298,3.4,4.3,.793,2.0,5.7,2.5,0.9,2.2,3.0,112,107
Delon Wright,TOR,49,897,18.0,5.9,6.8,15.7,.433,1.6,4.8,.333,2.8,3.3,.869,2.1,4.6,2.5,0.8,2.0,2.8,113,107
Delon Wright,MEM,26,802,19.6,8.6,7.1,16.4,.434,1.2,4.8,.256,4.1,5.5,.742,1.8,6.9,2.6,0.9,2.5,3.1,110,107
Guerschon Yabusele,BOS,41,251,18.0,2.9,6.7,14.8,.455,1.7,5.4,.321,2.9,4.2,.682,4.4,5.8,1.5,1.3,2.9,6.1,108,109
Nick Young,DEN,4,37,11.9,2.7,4.0,11.9,.333,4.0,10.6,.375,0.0,0.0,,0.0,1.3,0.0,1.3,2.7,5.3,89,115
Thaddeus Young,IND,81,2489,20.1,4.0,8.7,16.5,.527,1.0,2.9,.349,1.7,2.7,.644,3.8,6.5,2.4,0.7,2.4,3.8,113,106
Trae Young,ATL,81,2503,28.6,12.1,9.7,23.2,.418,2.9,8.9,.324,6.3,7.6,.829,1.2,4.4,1.3,0.3,5.7,2.6,107,117
Cody Zeller,CHO,49,1243,19.4,4.0,7.4,13.5,.551,0.2,0.9,.273,4.3,5.5,.787,4.3,8.7,1.5,1.6,2.4,6.4,123,111
Tyler Zeller,TOT,6,93,24.4,2.1,8.5,15.9,.533,0.0,0.5,.000,7.4,9.5,.778,5.8,6.9,0.5,1.6,2.1,10.6,123,111
Tyler Zeller,ATL,2,11,0.0,4.2,0.0,8.4,.000,0.0,4.2,.000,0.0,0.0,,8.4,16.8,0.0,0.0,0.0,16.8,82,112
Tyler Zeller,MEM,4,82,27.9,1.8,9.7,17.0,.571,0.0,0.0,,8.5,10.9,.778,5.5,5.5,0.6,1.8,2.4,9.7,126,111
Ante Žižić,CLE,59,1082,21.1,2.4,8.4,15.2,.553,0.0,0.0,,4.3,6.1,.705,5.0,9.7,0.6,1.0,2.8,5.2,116,117
Ivica Zubac,TOT,59,1040,23.7,2.8,9.6,17.1,.559,0.0,0.0,,4.6,5.7,.802,5.2,11.1,0.6,2.3,3.2,6.2,116,108
Ivica Zubac,LAL,33,516,25.3,2.3,10.1,17.4,.580,0.0,0.0,,5.1,6.0,.864,4.9,9.7,0.4,2.4,3.0,6.6,120,109
Ivica Zubac,LAC,26,524,22.0,3.4,9.0,16.8,.538,0.0,0.0,,4.0,5.4,.733,5.5,12.5,0.9,2.2,3.3,5.8,113,108
