Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Justise Winslow,MIA,68,1680,15.8,4.4,6.2,14.6,.424,1.5,3.9,.380,2.0,3.1,.635,1.9,9.1,1.6,1.0,2.3,4.2,101,105
Jeff Withey,DAL,9,39,19.3,0.0,7.7,20.6,.375,2.6,12.9,.200,1.3,2.6,.500,1.3,11.6,0.0,3.9,2.6,3.9,80,106
Nate Wolters,UTA,5,19,5.3,2.6,2.6,15.8,.167,0.0,0.0,,0.0,0.0,,2.6,2.6,0.0,0.0,0.0,2.6,58,112
Brandan Wright,TOT,28,381,18.4,1.7,7.8,13.5,.578,0.0,0.0,,2.8,4.4,.636,4.4,8.2,1.7,3.4,1.1,4.2,124,107
Brandan Wright,MEM,27,366,18.7,1.8,7.9,13.7,.576,0.0,0.0,,2.9,4.6,.636,4.4,8.4,1.8,3.5,1.1,4.0,124,107
Brandan Wright,HOU,1,15,13.1,0.0,6.6,9.8,.667,0.0,0.0,,0.0,0.0,,3.3,3.3,0.0,3.3,0.0,9.8,144,109
Delon Wright,TOR,69,1433,19.1,6.9,6.9,14.9,.465,1.9,5.3,.366,3.3,4.0,.829,1.5,5.3,2.5,1.1,2.7,2.8,116,105
Guerschon Yabusele,BOS,33,235,16.8,3.4,5.5,13.0,.426,2.6,7.9,.324,3.2,4.7,.682,3.6,7.4,0.9,1.1,2.6,4.9,111,105
James Young,PHI,6,61,13.4,1.6,3.9,11.0,.357,2.4,7.9,.300,3.2,4.7,.667,0.0,1.6,0.0,0.0,0.8,3.2,106,113
Joe Young,IND,53,558,18.5,3.5,7.2,16.7,.430,2.2,5.9,.379,2.0,2.6,.759,1.1,4.6,1.3,0.1,2.3,3.5,102,112
Nick Young,GSW,80,1393,20.1,1.2,7.0,16.9,.412,4.3,11.3,.377,1.9,2.2,.862,0.7,3.6,1.3,0.2,1.3,3.5,106,112
Thaddeus Young,IND,81,2607,18.3,2.9,8.1,16.6,.487,1.1,3.5,.320,1.1,1.8,.598,3.5,6.3,2.6,0.7,2.0,3.4,108,107
Cody Zeller,CHO,33,627,18.1,2.4,6.6,12.1,.545,0.2,0.2,.667,4.7,6.6,.718,5.2,8.6,1.1,1.6,2.6,6.3,119,108
Tyler Zeller,TOT,66,1109,19.5,2.1,8.3,14.8,.560,0.4,1.2,.357,2.5,3.5,.722,4.9,8.6,0.7,1.5,2.1,5.6,118,111
Tyler Zeller,BRK,42,703,20.7,1.9,8.6,15.8,.546,0.7,1.8,.385,2.8,4.1,.667,4.4,9.0,0.6,1.5,2.4,5.4,113,111
Tyler Zeller,MIL,24,406,17.3,2.3,7.6,12.9,.590,0.0,0.2,.000,2.1,2.3,.895,5.8,7.9,0.9,1.7,1.5,5.9,130,111
Paul Zipser,CHI,54,824,12.9,2.7,4.8,13.9,.346,2.2,6.5,.336,1.1,1.5,.760,0.8,7.0,1.2,0.9,2.5,5.1,84,112
Ante Žižić,CLE,32,214,27.2,1.1,11.2,15.3,.731,0.0,0.0,,4.8,6.6,.724,5.5,8.2,0.5,3.0,2.5,6.9,137,111
Ivica Zubac,LAL,43,410,18.8,2.9,7.1,14.2,.500,0.0,0.1,.000,4.6,6.0,.765,5.3,9.1,0.9,1.8,3.0,5.5,111,107
